ID Cliente,Nombre Completo,Genero,Edad,Estado,Tipo de empleo,Fecha de Inicio,Balance,Estado Civil,Ultimo grado de estudios,Credito vivienda,Otro credito,Forma de contacto,Impago en credito
218,Layla Donatelli,Mujer,29,Texas,Empleado,14/04/2020,"$31,257.91",Casado,Universidad,Si,No,Correo,No
219,Erick Tran,Hombre,25,Texas,Empleado,14/04/2020,"$30,886.54",Casado,Basica,Si,Si,Celular,No
220,Lorrie Jarboe,Mujer,38,Texas,Otro,14/04/2020,"$37,722.21",Casado,Universidad,No,No,Correo,No
221,Heida Toch,Mujer,45,Texas,Obrero,14/04/2020,"$2,552.75",Casado,Preparatoria,Si,No,Correo,No
222,Deva Pelletier,Mujer,33,Texas,Empleado,14/04/2020,"$4,306.00",Casado,Universidad,Si,No,Domicilio,No
223,Curtis Arntzen,Hombre,32,Texas,Empleado,14/04/2020,"$15,885.90",Casado,Basica,No,No,Domicilio,No
224,Garold Farry,Hombre,43,Texas,Empleado,14/04/2020,"$21,349.00",Casado,Basica,No,No,Correo,No
225,Ravi Preis,Hombre,31,Texas,Empleado,14/04/2020,"$67,844.51",Casado,Basica,Si,No,Correo,No
226,Arthur Ballard,Hombre,40,Texas,Empleado,14/04/2020,"$10,389.97",Soltero,Universidad,Si,No,Domicilio,No
227,Hobart Ferguson,Hombre,29,Texas,Otro,15/04/2020,"$104,402.39",Casado,Universidad,No,No,Correo,No
228,Halie Foster,Mujer,37,Texas,Empleado,15/04/2020,"$5,447.36",Casado,Universidad,Si,No,Correo,No
229,Liza Glocke,Mujer,36,Texas,Empleado,15/04/2020,"$38,259.25",Casado,Basica,Si,No,Correo,No
230,Jordy Soltero,Hombre,42,Texas,Empleado,15/04/2020,"$55,861.67",Casado,Preparatoria,Si,Si,Correo,No
231,Cory Crestani,Mujer,45,Texas,Empleado,15/04/2020,"$46,850.49",Casado,Universidad,No,No,Correo,No
232,Donovan Vittorini,Hombre,41,Texas,Obrero,15/04/2020,"$65,725.64",Casado,Preparatoria,No,No,Domicilio,No
233,Erny Degenhardt,Hombre,42,Texas,Empleado,16/04/2020,"$59,835.45",Soltero,Universidad,Si,No,Correo,No
234,Carlin Carroll,Hombre,42,Texas,Empleado,16/04/2020,"$9,919.90",Soltero,Universidad,Si,No,Correo,No
235,Ingaborg Seite,Mujer,40,Texas,Empleado,16/04/2020,"$47,879.28",Soltero,Universidad,No,No,Correo,No
236,Cordie Radford,Mujer,43,Texas,Empleado,16/04/2020,"$26,476.13",Divorciado,Universidad,No,No,Correo,No
237,Jeni Pippenger,Mujer,43,Texas,Empleado,16/04/2020,"$24,050.43",Casado,Universidad,Si,No,Correo,No
238,Fannie Kastensmidt,Mujer,27,Arizona,Otro,16/04/2020,"$35,305.55",Casado,Otro,Si,No,Domicilio,No
239,Nan Shonely,Mujer,35,Texas,Empleado,17/04/2020,"$10,755.57",Casado,Basica,No,No,Domicilio,No
240,Apostolos Roberts,Hombre,32,Texas,Empleado,17/04/2020,"$50,963.90",Casado,Preparatoria,Si,No,Correo,No
241,Manfred Balk,Hombre,43,Texas,Empleado,17/04/2020,"$13,597.16",Soltero,Universidad,Si,No,Correo,No
242,Marla Dortch,Mujer,34,Texas,Obrero,17/04/2020,"$66,120.66",Casado,Preparatoria,No,No,Correo,No
243,Ferdie Kelty,Hombre,47,Texas,Obrero,17/04/2020,"$112,115.19",Casado,Preparatoria,No,No,Correo,No
244,Hunter Gilpin,Hombre,39,Texas,Empleado,17/04/2020,"$46,947.43",Casado,Universidad,Si,Si,Domicilio,No
245,Boris Anderson,Hombre,31,Texas,Empleado,17/04/2020,"$11,462.22",Casado,Universidad,Si,No,Domicilio,No
246,Gregg Foulston,Hombre,30,Texas,Empleado,17/04/2020,"$4,770.43",Casado,Preparatoria,Si,No,Correo,No
247,Cathe O'Connel,Mujer,33,Texas,Empleado,17/04/2020,"$15,409.61",Casado,Universidad,Si,No,Domicilio,No
248,Marc Thurman,Hombre,37,Texas,Empleado,17/04/2020,"$4,142.00",Soltero,Universidad,No,No,Correo,No
249,Olaf McMath,Hombre,43,Texas,Empleado,17/04/2020,"$31,647.73",Casado,Preparatoria,Si,No,Correo,No
250,Chicky Joy,Mujer,30,Texas,Obrero,17/04/2020,"$13,880.78",Casado,Universidad,No,Si,Correo,No
251,Donnajean Engle,Mujer,33,Texas,Empleado,17/04/2020,"$63,414.75",Casado,Preparatoria,Si,No,Correo,No
252,Alton Deggeller,Hombre,30,Texas,Empleado,17/04/2020,"$76,433.36",Casado,Preparatoria,No,No,Correo,No
253,Marget Lee,Mujer,29,Texas,Empleado,17/04/2020,"$37,156.27",Divorciado,Basica,No,Si,Correo,No
254,Blare Christensen,Hombre,34,Texas,Empleado,17/04/2020,"$21,621.99",Casado,Basica,Si,No,Correo,No
255,Charla Clark,Mujer,36,Texas,Obrero,17/04/2020,"$18,736.94",Casado,Basica,No,No,Correo,No
256,Hassan Rawles,Hombre,46,Nevada,Obrero,17/04/2020,"$27,482.34",Casado,Universidad,Si,Si,Domicilio,No
257,Derrol Roelle,Hombre,36,Nevada,Obrero,17/04/2020,"$84,791.73",Casado,Preparatoria,No,Si,Correo,No
258,Lazarus Reiter,Hombre,54,Nevada,Otro,17/04/2020,"$2,192.13",Soltero,Universidad,No,No,Correo,No
259,Ginger Hildebrand,Mujer,50,Nevada,Otro,17/04/2020,"$18,825.73",Divorciado,Preparatoria,Si,No,Correo,No
260,Dionysus Parks,Hombre,45,Nevada,Obrero,17/04/2020,"$24,689.66",Soltero,Universidad,No,Si,Correo,Si
261,Marv House,Hombre,47,Nevada,Obrero,17/04/2020,"$21,498.37",Casado,Universidad,Si,Si,Correo,No
262,Cathrin Pölking,Mujer,59,Nevada,Otro,17/04/2020,"$21,927.10",Soltero,Universidad,No,No,Correo,No
263,Corilla Beeghly,Mujer,41,Nevada,Otro,17/04/2020,"$86,985.39",Soltero,Preparatoria,No,No,Correo,No
264,Caryl Darley,Mujer,48,Nevada,Otro,17/04/2020,"$9,514.87",Casado,Preparatoria,No,Si,Correo,No
265,Rinaldo Jacobs,Hombre,52,Nevada,Obrero,17/04/2020,"$44,681.55",Casado,Preparatoria,No,No,Correo,No
266,Natassia Thornton,Mujer,28,Nevada,Otro,17/04/2020,"$14,312.16",Casado,Universidad,Si,Si,Domicilio,No
267,Durant Chen,Hombre,55,Nevada,Otro,17/04/2020,"$37,715.63",Soltero,Universidad,Si,No,Domicilio,No
268,Etienne Arnett,Hombre,28,Arizona,Obrero,17/04/2020,"$67,078.60",Casado,Preparatoria,Si,Si,Correo,No
269,Elsa Patel,Mujer,42,Arizona,Otro,17/04/2020,"$41,511.40",Soltero,Universidad,Si,No,Celular,No
270,Brunella Barnes,Mujer,63,Arizona,Otro,17/04/2020,"$25,863.36",Divorciado,Universidad,No,No,Correo,No
271,Louie Ocampo,Hombre,30,Arizona,Empleado,17/04/2020,"$28,545.96",Casado,Universidad,Si,No,Correo,No
272,Clemence Kimmel,Mujer,25,Florida,Empleado,17/04/2020,"$47,156.31",Soltero,Universidad,Si,Si,Correo,Si
273,Mordecai Norvell,Hombre,41,Texas,Empleado,18/04/2020,"$41,909.69",Casado,Universidad,No,No,Domicilio,No
274,Dehlia Philippe,Mujer,34,Texas,Otro,18/04/2020,"$105,987.48",Casado,Universidad,Si,No,Correo,No
275,Millicent Hopkins,Hombre,42,Texas,Empleado,19/04/2020,"$9,691.46",Soltero,Preparatoria,Si,No,Correo,No
276,Parnell Prichep,Hombre,30,Texas,Obrero,19/04/2020,"$13,154.97",Casado,Universidad,Si,No,Domicilio,No
277,Collete Schwarz,Mujer,37,Texas,Empleado,19/04/2020,"$55,109.43",Casado,Preparatoria,No,No,Correo,No
278,Lizette Vernon,Mujer,30,Texas,Obrero,19/04/2020,"$82,304.49",Soltero,Preparatoria,No,No,Correo,No
279,Bay Kargatis,Hombre,42,Texas,Empleado,19/04/2020,"$28,967.75",Casado,Basica,No,No,Correo,No
280,Lura DeVincentis,Mujer,31,Texas,Otro,19/04/2020,$726.87,Divorciado,Basica,Si,No,Correo,No
281,Jean-Marc Reese,Hombre,37,Texas,Obrero,19/04/2020,"$121,518.04",Casado,Preparatoria,No,No,Domicilio,No
282,Keslie Chapman,Mujer,29,Texas,Empleado,20/04/2020,"$74,778.60",Casado,Universidad,Si,No,Correo,No
283,Helen Fein,Mujer,34,Texas,Empleado,20/04/2020,"$13,523.69",Soltero,Universidad,Si,No,Domicilio,No
284,Ilyse Grady,Mujer,30,Texas,Empleado,20/04/2020,"$7,586.97",Divorciado,Universidad,No,No,Domicilio,No
285,Nat Sayre,Hombre,34,Texas,Empleado,21/04/2020,"$50,629.21",Casado,Universidad,No,No,Domicilio,No
286,Faydra Ober,Mujer,31,Texas,Otro,21/04/2020,"$98,556.82",Soltero,Preparatoria,Si,No,Domicilio,No
287,Irwin Shariari,Hombre,41,Texas,Empleado,21/04/2020,"$64,370.64",Casado,Universidad,Si,No,Domicilio,No
288,Kaiser Bühler,Hombre,37,Texas,Empleado,21/04/2020,"$34,880.51",Casado,Universidad,Si,No,Domicilio,No
289,Harrie Fjeld,Mujer,32,Texas,Empleado,22/04/2020,"$53,259.55",Casado,Preparatoria,Si,No,Correo,No
290,Hillard Carroll,Hombre,40,Texas,Empleado,22/04/2020,"$73,381.88",Casado,Preparatoria,No,Si,Correo,Si
291,Corliss Catini,Mujer,21,Texas,Empleado,22/04/2020,"$5,897.88",Casado,Basica,Si,No,Correo,Si
292,Hannie Phan,Mujer,40,Texas,Empleado,22/04/2020,"$26,410.66",Casado,Universidad,Si,No,Domicilio,No
293,Ev Französisch,Hombre,45,Texas,Otro,22/04/2020,"$59,036.04",Casado,Universidad,No,No,Correo,No
294,Benny Hazard,Hombre,27,Texas,Otro,22/04/2020,"$26,765.52",Divorciado,Universidad,Si,Si,Correo,No
295,Corky Selesnick,Hombre,45,Nevada,Obrero,22/04/2020,"$19,467.58",Casado,Preparatoria,No,No,Correo,No
296,Josefa Johnson,Mujer,31,Texas,Empleado,23/04/2020,"$52,770.25",Divorciado,Otro,Si,No,Correo,Si
297,Martina Venier,Mujer,33,Texas,Empleado,23/04/2020,$161.75,Casado,Preparatoria,No,No,Correo,No
298,Eliza Lawera,Mujer,26,Texas,Empleado,23/04/2020,"$17,298.96",Divorciado,Basica,Si,No,Domicilio,Si
299,Kenna Mills,Mujer,40,Texas,Empleado,23/04/2020,"$13,319.40",Casado,Universidad,Si,Si,Correo,Si
300,Praneetf Thompson,Hombre,53,Nevada,Obrero,23/04/2020,"$59,262.90",Casado,Universidad,Si,No,Correo,Si
301,Friedrick Kamberova,Hombre,41,Nevada,Obrero,23/04/2020,"$110,143.48",Divorciado,Basica,No,No,Correo,No
302,Merrick Smith,Hombre,30,Arizona,Obrero,23/04/2020,"$14,135.90",Divorciado,Basica,No,No,Correo,No
303,Leopold Hansen,Hombre,42,Texas,Obrero,24/04/2020,"$111,213.00",Casado,Universidad,Si,No,Celular,No
304,Dodie Daly,Mujer,42,Texas,Empleado,24/04/2020,"$34,836.13",Casado,Universidad,Si,No,Correo,No
305,Hewet Wasserman,Hombre,29,Texas,Empleado,24/04/2020,"$9,030.19",Casado,Otro,No,Si,Correo,No
306,Elmore Caudle,Hombre,32,Texas,Empleado,24/04/2020,"$57,493.96",Casado,Universidad,No,Si,Correo,No
307,Arel McGarr,Hombre,33,Texas,Obrero,24/04/2020,"$2,792.28",Casado,Universidad,Si,No,Correo,Si
308,Huey Johnson,Hombre,43,Texas,Empleado,24/04/2020,"$37,836.90",Casado,Basica,Si,Si,Domicilio,No
309,Baird Watters,Hombre,30,Texas,Empleado,24/04/2020,"$23,512.00",Casado,Preparatoria,Si,No,Domicilio,No
310,Anett Ritter,Mujer,33,Texas,Empleado,24/04/2020,"$70,045.39",Casado,Preparatoria,No,No,Correo,No
311,Chuck Gardner,Hombre,30,Texas,Obrero,25/04/2020,"$25,759.46",Casado,Universidad,Si,Si,Correo,No
312,Meredith Lanier,Hombre,45,Texas,Obrero,25/04/2020,"$20,838.15",Casado,Otro,No,No,Correo,No
313,Ellen Moss,Mujer,40,Texas,Empleado,26/04/2020,"$76,824.91",Soltero,Basica,Si,No,Correo,No
314,Min Martin,Mujer,31,Texas,Empleado,26/04/2020,"$80,635.15",Casado,Preparatoria,No,Si,Correo,No
315,Bearnard Foster,Hombre,27,Texas,Otro,26/04/2020,"$7,874.27",Soltero,Preparatoria,Si,No,Correo,Si
316,Elianore Armstrong,Mujer,37,Texas,Empleado,26/04/2020,"$5,885.69",Casado,Basica,Si,No,Domicilio,No
317,Harvard Kinney,Hombre,35,Texas,Empleado,26/04/2020,"$43,809.97",Casado,Universidad,No,No,Correo,No
318,Catrina Poirier,Mujer,43,Texas,Obrero,27/04/2020,"$1,427.90",Casado,Basica,No,Si,Domicilio,No
319,Nikita Kampe,Hombre,30,Texas,Empleado,27/04/2020,"$26,852.07",Casado,Universidad,No,No,Correo,Si
320,Melvin Jacobs,Hombre,34,Texas,Empleado,27/04/2020,"$46,858.28",Soltero,Universidad,No,No,Domicilio,No
321,Jethro Magee,Hombre,43,Texas,Obrero,27/04/2020,"$69,970.42",Casado,Otro,No,No,Domicilio,No
322,Mia Jacobs,Mujer,30,Texas,Otro,27/04/2020,"$38,507.46",Casado,Universidad,No,No,Correo,No
323,Cosetta Southworth,Mujer,21,Texas,Empleado,27/04/2020,"$46,809.15",Soltero,Preparatoria,No,Si,Correo,No
324,Emerson Phonely,Hombre,54,Texas,Empleado,27/04/2020,"$38,847.22",Casado,Preparatoria,No,No,Correo,Si
325,Barbabas Knutson,Hombre,35,Texas,Otro,28/04/2020,"$45,301.04",Casado,Basica,Si,Si,Domicilio,No
326,Hester Matthias,Mujer,42,Texas,Empleado,28/04/2020,"$71,347.48",Casado,Universidad,No,No,Correo,No
327,Allah Garverick,Hombre,40,Texas,Otro,28/04/2020,"$7,981.21",Casado,Universidad,No,Si,Correo,No
328,Arleen McVee,Mujer,34,Texas,Empleado,28/04/2020,"$2,318.73",Soltero,Preparatoria,Si,No,Correo,Si
329,Nananne Leatherbury,Mujer,37,Texas,Empleado,28/04/2020,"$11,532.55",Casado,Universidad,No,No,Correo,Si
330,Gussy Stevenson,Mujer,31,Texas,Empleado,28/04/2020,"$19,035.84",Soltero,Universidad,Si,No,Domicilio,No
331,Hussein Ludwig,Hombre,44,Texas,Empleado,28/04/2020,"$46,489.58",Casado,Universidad,No,No,Correo,No
332,Jania Coakley,Mujer,34,Texas,Empleado,28/04/2020,"$26,781.96",Soltero,Preparatoria,Si,No,Correo,No
333,Baillie Lopez,Hombre,54,Nevada,Obrero,28/04/2020,"$16,079.78",Casado,Universidad,Si,No,Correo,No
334,Ivie Schnelling,Mujer,33,Texas,Empleado,29/04/2020,"$41,522.37",Casado,Basica,Si,No,Correo,Si
335,Wandie Bell,Mujer,42,Texas,Obrero,29/04/2020,"$7,477.51",Soltero,Preparatoria,No,No,Correo,Si
336,Sissie Ritter,Mujer,36,Texas,Empleado,29/04/2020,"$26,113.42",Divorciado,Preparatoria,No,Si,Domicilio,No
337,Jennette Eplett,Mujer,22,Texas,Empleado,29/04/2020,"$79,684.07",Casado,Basica,No,No,Domicilio,No
338,Kenn Company,Hombre,42,Texas,Empleado,29/04/2020,"$33,066.63",Soltero,Preparatoria,Si,No,Correo,No
339,Agatha Williams,Mujer,58,Nevada,Otro,29/04/2020,"$35,415.21",Casado,Basica,No,No,Correo,No
340,Rosalynd Engle,Mujer,20,Arizona,Empleado,29/04/2020,"$1,458.48",Divorciado,Basica,No,No,Correo,No
341,Pandora Hart,Mujer,29,Texas,Empleado,30/04/2020,"$4,911.75",Casado,Preparatoria,Si,Si,Correo,No
342,Jude Myrick,Hombre,38,Texas,Empleado,30/04/2020,"$21,849.34",Casado,Preparatoria,No,No,Correo,No
343,Locke Jenkins,Hombre,33,Texas,Empleado,30/04/2020,"$36,319.28",Soltero,Preparatoria,No,Si,Correo,No
344,Kacey Kennedy,Mujer,35,Texas,Empleado,30/04/2020,"$64,332.25",Soltero,Preparatoria,Si,No,Domicilio,No
345,Georges Glotzbach,Hombre,36,Texas,Empleado,30/04/2020,"$11,859.64",Soltero,Otro,Si,No,Correo,No
346,Fritz Payne,Hombre,31,Texas,Empleado,02/05/2020,"$20,196.63",Soltero,Universidad,Si,Si,Correo,No
347,Chaddie Carlisle,Hombre,56,Nevada,Otro,02/05/2020,"$65,612.18",Casado,Preparatoria,No,No,Correo,No
348,Hanson Hughes,Hombre,51,Nevada,Otro,02/05/2020,"$28,300.88",Casado,Basica,No,No,Correo,Si
349,Alvin Hansen,Hombre,55,Nevada,Obrero,02/05/2020,"$62,386.25",Casado,Universidad,Si,Si,Domicilio,No
350,Eben Williamson,Hombre,61,Nevada,Obrero,02/05/2020,"$34,623.34",Casado,Preparatoria,Si,No,Correo,No
351,Alister Airdo,Hombre,38,Arizona,Obrero,02/05/2020,"$52,927.70",Casado,Universidad,Si,No,Correo,No
352,Myles Lacy,Hombre,51,Nevada,Empleado,03/05/2020,"$83,397.33",Casado,Preparatoria,Si,No,Correo,No
353,Albrecht Williams,Hombre,58,Nevada,Obrero,03/05/2020,"$5,831.84",Casado,Preparatoria,No,Si,Correo,No
354,Bartolemo Brumley,Hombre,42,Nevada,Otro,03/05/2020,"$12,551.75",Casado,Preparatoria,No,No,Correo,No
355,Arnold Spruell,Hombre,46,Nevada,Obrero,03/05/2020,"$11,794.34",Casado,Preparatoria,Si,No,Correo,No
356,Damian Waldorf,Hombre,42,Nevada,Obrero,03/05/2020,"$20,005.90",Soltero,Universidad,Si,No,Domicilio,No
357,Beitris Zic,Mujer,27,Arizona,Otro,03/05/2020,"$21,184.73",Casado,Universidad,Si,No,Domicilio,No
358,Barry Steele,Hombre,28,Arizona,Obrero,03/05/2020,"$7,825.25",Soltero,Otro,No,No,Correo,No
359,Jacintha Swindell,Mujer,17,Florida,Otro,03/05/2020,"$77,808.09",Divorciado,Universidad,No,No,Correo,Si
360,Delores Luxemburg,Mujer,44,Texas,Empleado,04/05/2020,"$9,599.39",Soltero,Universidad,Si,No,Correo,No
361,Felipe Willingham,Hombre,45,Nevada,Obrero,04/05/2020,"$80,800.46",Soltero,Preparatoria,No,No,Correo,No
362,Myke Dowd,Hombre,52,Nevada,Empleado,04/05/2020,"$121,332.94",Casado,Basica,Si,Si,Correo,No
363,Claybourne Akin,Hombre,45,Nevada,Obrero,04/05/2020,"$25,608.39",Casado,Basica,Si,No,Domicilio,No
364,Rana Tillman,Mujer,34,Arizona,Empleado,04/05/2020,"$6,140.84",Casado,Universidad,Si,No,Correo,No
365,Aliza Gonzalez,Mujer,28,Arizona,Otro,04/05/2020,"$68,061.75",Casado,Preparatoria,No,No,Correo,No
366,Rachelle Stevenson,Mujer,35,Arizona,Empleado,04/05/2020,"$16,087.21",Soltero,Universidad,No,No,Correo,No
367,Blondy Meade,Mujer,32,Arizona,Empleado,04/05/2020,"$16,924.36",Soltero,Universidad,Si,No,Correo,No
368,Aimil Redmond,Mujer,31,Florida,Otro,04/05/2020,"$73,168.04",Soltero,Preparatoria,Si,No,Correo,No
369,Keeley Eno,Mujer,38,Texas,Empleado,05/05/2020,"$42,240.03",Soltero,Basica,No,No,Correo,Si
370,Augusto Goldenen,Hombre,62,Nevada,Otro,05/05/2020,"$60,380.60",Casado,Universidad,Si,No,Correo,No
371,Flipper Jackson,Hombre,44,Nevada,Otro,05/05/2020,"$6,602.69",Casado,Preparatoria,No,No,Domicilio,No
372,Hakim Halladay,Hombre,54,Nevada,Obrero,05/05/2020,"$20,729.61",Casado,Basica,No,No,Correo,No
373,Archie Dilbeck,Hombre,39,Nevada,Obrero,05/05/2020,"$19,061.16",Casado,Universidad,No,No,Domicilio,No
374,Emery O'Rourke,Hombre,19,Arizona,Obrero,05/05/2020,"$84,962.72",Casado,Universidad,Si,No,Correo,No
375,Michaelina Staavos,Mujer,44,Arizona,Otro,05/05/2020,"$48,850.67",Casado,Universidad,Si,No,Correo,No
376,Ginnie Greer,Mujer,28,Florida,Otro,05/05/2020,"$51,577.13",Soltero,Universidad,Si,No,Correo,No
377,Kay Fjeld,Mujer,49,Texas,Otro,06/05/2020,"$8,724.75",Casado,Basica,Si,No,Domicilio,No
378,Purcell Grinstein,Hombre,18,Texas,Empleado,06/05/2020,$284.09,Casado,Preparatoria,Si,No,Correo,Si
379,Constantine Swint,Mujer,38,Texas,Otro,06/05/2020,"$20,180.91",Divorciado,Basica,Si,No,Domicilio,No
380,Lindy dicherney,Hombre,39,Texas,Empleado,06/05/2020,"$45,733.49",Soltero,Universidad,Si,No,Correo,No
381,Klarika McCrossin,Mujer,41,Texas,Empleado,06/05/2020,"$14,100.16",Casado,Universidad,Si,No,Correo,No
382,Pearce Norling,Hombre,45,Texas,Otro,06/05/2020,"$50,582.00",Casado,Basica,Si,No,Domicilio,No
383,Dania Hernandez,Mujer,32,Texas,Empleado,06/05/2020,"$70,669.55",Casado,Preparatoria,No,No,Celular,Si
384,Inger Olsen,Mujer,42,Nevada,Otro,06/05/2020,"$11,411.39",Casado,Universidad,Si,No,Celular,No
385,Dyson Satty,Hombre,41,Nevada,Obrero,06/05/2020,"$28,117.07",Casado,Basica,Si,No,Correo,No
386,Bertrand Cunningham,Hombre,51,Nevada,Otro,06/05/2020,"$35,397.49",Casado,Basica,No,No,Correo,No
387,Reynold Weiss,Hombre,56,Nevada,Obrero,06/05/2020,"$45,628.00",Casado,Preparatoria,No,No,Domicilio,No
388,Blayne Tyler,Hombre,58,Nevada,Obrero,06/05/2020,"$21,762.46",Casado,Universidad,Si,No,Domicilio,No
389,Abbot Yedwab,Hombre,38,Nevada,Obrero,06/05/2020,"$10,357.69",Casado,Universidad,No,No,Correo,No
390,Levi Thomas,Hombre,46,Nevada,Obrero,06/05/2020,"$18,115.66",Casado,Universidad,Si,No,Domicilio,No
391,Fitzgerald Sewall,Hombre,61,Nevada,Obrero,06/05/2020,"$66,350.12",Soltero,Preparatoria,Si,No,Correo,No
392,Glynnis Van,Mujer,44,Arizona,Otro,06/05/2020,"$26,860.91",Soltero,Basica,Si,Si,Domicilio,No
393,Ericka Murray,Mujer,34,Arizona,Otro,06/05/2020,"$112,818.93",Casado,Otro,No,No,Correo,No
394,Estelle Lloyd,Mujer,42,Arizona,Obrero,06/05/2020,"$45,371.43",Casado,Universidad,No,No,Correo,No
395,Giff Sundaresam,Hombre,32,Arizona,Otro,06/05/2020,"$5,749.42",Casado,Universidad,Si,No,Correo,No
396,Leeanne Hawley,Mujer,32,Florida,Obrero,06/05/2020,"$26,279.78",Casado,Universidad,Si,No,Domicilio,No
397,Ricca Carroll,Mujer,36,Florida,Otro,06/05/2020,"$63,122.03",Casado,Universidad,Si,No,Correo,No
398,Ann Avila,Mujer,37,Florida,Otro,06/05/2020,"$34,299.90",Soltero,Preparatoria,No,No,Correo,No
399,Ninnette Tron,Mujer,23,Florida,Otro,06/05/2020,"$23,604.97",Casado,Basica,Si,Si,Celular,No
400,Ashton Pryor,Hombre,35,Texas,Empleado,07/05/2020,"$2,253.63",Casado,Basica,Si,No,Correo,No
401,Marco MacIntyre,Hombre,41,Texas,Empleado,07/05/2020,"$50,027.67",Divorciado,Preparatoria,Si,No,Correo,No
402,Faustine Tate,Mujer,32,Texas,Empleado,07/05/2020,"$13,186.09",Soltero,Universidad,No,Si,Correo,Si
403,Tonie Armstrong,Mujer,39,Texas,Empleado,07/05/2020,"$92,239.45",Soltero,Universidad,No,No,Correo,No
404,Matthew Ryan,Hombre,38,Texas,Empleado,07/05/2020,"$137,428.06",Casado,Basica,No,Si,Correo,No
405,Guthrey Talbott,Hombre,36,Texas,Empleado,07/05/2020,"$28,203.04",Casado,Universidad,No,No,Domicilio,No
406,Lonnie Hughes,Hombre,39,Nevada,Obrero,07/05/2020,"$41,907.78",Casado,Universidad,Si,No,Correo,No
407,Bradford Ward,Hombre,48,Nevada,Otro,07/05/2020,"$21,240.31",Casado,Preparatoria,Si,No,Domicilio,No
408,Ezekiel Perrino,Hombre,55,Nevada,Obrero,07/05/2020,"$28,809.27",Casado,Universidad,No,No,Correo,No
409,Raymund Ferrer,Hombre,45,Arizona,Otro,07/05/2020,"$22,003.46",Casado,Universidad,Si,No,Celular,No
410,Inigo Thornton,Hombre,32,Arizona,Empleado,07/05/2020,"$48,294.25",Casado,Universidad,No,No,Correo,Si
411,Brent Gillingham,Hombre,38,Arizona,Empleado,07/05/2020,"$92,657.46",Casado,Preparatoria,No,No,Correo,No
412,Eugen Matthias,Hombre,18,Texas,Empleado,08/05/2020,"$5,974.51",Soltero,Universidad,No,No,Correo,No
413,Mitchael Jacobs,Hombre,24,Texas,Obrero,08/05/2020,"$45,534.19",Divorciado,Preparatoria,Si,No,Correo,Si
414,Constantine Preis,Hombre,45,Nevada,Otro,08/05/2020,"$8,046.27",Casado,Preparatoria,No,No,Correo,No
415,Montague Hernandez,Hombre,45,Nevada,Obrero,08/05/2020,"$34,193.85",Casado,Universidad,No,No,Celular,No
416,Jessey Rupert,Hombre,46,Nevada,Obrero,08/05/2020,"$68,243.37",Divorciado,Preparatoria,No,No,Correo,Si
417,Clifton McNair,Hombre,37,Nevada,Obrero,08/05/2020,"$34,729.90",Soltero,Universidad,No,No,Correo,No
418,Rabbi Cortes,Hombre,44,Arizona,Empleado,08/05/2020,"$9,733.15",Soltero,Basica,No,No,Correo,No
419,Arlen Flathmann,Mujer,25,Florida,Otro,08/05/2020,"$2,237.49",Casado,Universidad,Si,Si,Correo,No
420,Auroora Campbell,Mujer,32,Texas,Empleado,09/05/2020,"$4,510.94",Casado,Universidad,Si,Si,Correo,No
421,Marcy Davis,Mujer,30,Texas,Otro,09/05/2020,"$5,887.63",Divorciado,Universidad,Si,No,Domicilio,No
422,Jeff McClure,Hombre,35,Texas,Empleado,09/05/2020,"$8,054.58",Casado,Preparatoria,Si,No,Correo,No
423,Dorree Boyes,Mujer,27,Texas,Empleado,09/05/2020,"$62,530.64",Soltero,Preparatoria,Si,No,Correo,No
424,Madison Hirsh,Hombre,53,Nevada,Obrero,09/05/2020,"$71,050.72",Soltero,Preparatoria,Si,No,Correo,No
425,Derick Bern,Hombre,45,Nevada,Otro,09/05/2020,"$38,652.55",Soltero,Universidad,Si,No,Domicilio,No
426,Cyrillus Jones,Hombre,55,Nevada,Obrero,09/05/2020,"$43,667.82",Soltero,Basica,Si,No,Domicilio,No
427,Hannibal Collins,Hombre,24,Arizona,Empleado,09/05/2020,"$74,130.91",Casado,Basica,Si,Si,Domicilio,No
428,Tamma Sachs,Mujer,49,Arizona,Empleado,09/05/2020,"$23,841.76",Casado,Preparatoria,Si,No,Domicilio,No
429,Orbadiah Goldwyn,Hombre,37,Arizona,Otro,09/05/2020,"$36,652.72",Casado,Universidad,Si,No,Domicilio,No
430,Pippa Workman,Mujer,26,Arizona,Empleado,09/05/2020,"$23,101.67",Casado,Preparatoria,Si,No,Correo,No
431,Tiffany Collins,Mujer,29,Florida,Empleado,09/05/2020,$752.91,Casado,Basica,No,No,Correo,No
432,Ardyth Preis,Mujer,29,Florida,Otro,09/05/2020,"$4,724.19",Casado,Preparatoria,Si,No,Correo,No
433,Rheta Bailliet,Mujer,27,Florida,Empleado,09/05/2020,"$21,901.06",Soltero,Preparatoria,Si,No,Correo,No
434,Shaine Zrebassa,Mujer,27,Florida,Otro,09/05/2020,"$2,840.18",Casado,Universidad,No,No,Correo,No
435,Ransell Prescott,Hombre,35,Texas,Empleado,10/05/2020,"$14,942.39",Casado,Preparatoria,No,Si,Correo,No
436,Ranna Gastineau,Mujer,24,Texas,Otro,10/05/2020,"$84,773.12",Divorciado,Preparatoria,No,No,Domicilio,No
